City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,chul'man,56.8479,124.9104,245.53,98,100,0.92,RU,1706842217
363,igarka,67.4667,86.5833,258.32,95,100,9.68,RU,1706842217
364,tabas,33.5959,56.9244,279.27,49,65,1.03,IR,1706842218
365,recani,31.2846,-4.2688,281.32,45,0,0.52,MA,1706842218
366,fale old settlement,-9.3852,-171.2468,302.32,76,100,7.55,TK,1706842219
367,arraial do cabo,-22.9661,-42.0278,298.0,89,100,1.87,BR,1706842219
368,greytown,-29.0642,30.5928,289.45,94,96,1.27,ZA,1706842220
369,ugoofaaru,5.6667,73.0,301.0,76,100,5.06,MV,1706842220
370,praia da vitoria,38.7333,-27.0667,289.68,100,75,4.08,PT,1706841927
371,tucuma,-0.1833,-50.05,298.22,85,64,3.18,BR,1706842221
372,sarmiento,-45.5882,-69.07,293.82,36,100,9.26,AR,1706842222
373,saeby,57.3319,10.5225,278.69,90,100,7.71,DK,1706842223
374,marataizes,-21.0433,-40.8244,296.85,95,100,3.3,BR,1706842223
375,madara,11.7798,10.4479,288.8,26,9,3.38,NG,1706842224
376,west frankfort,37.8978,-88.9315,284.47,81,100,6.69,US,1706842224
377,kilju,40.9642,129.3278,270.72,53,3,1.29,KP,1706842224
378,coxim,-18.5067,-54.76,298.96,56,4,1.16,BR,1706842225
379,pailon,-17.65,-62.75,296.65,79,41,1.53,BO,1706842225
380,queenstown,-31.8976,26.8753,290.28,92,51,0.5,ZA,1706842225
381,amahai,-3.3333,128.9167,304.1,62,47,2.36,ID,1706842226
382,enewetak,11.3474,162.3373,299.78,83,59,10.82,MH,1706842226
383,burutu,5.3509,5.5076,299.19,92,100,1.52,NG,1706842226
384,viedma,-40.8135,-62.9967,298.15,68,45,3.79,AR,1706842227
385,vitoria da conquista,-14.8661,-40.8394,290.3,81,84,2.1,BR,1706842227
386,nova sintra,14.8667,-24.7167,294.58,68,27,5.36,CV,1706842227
387,ta`u,-14.2336,-169.5144,301.54,78,99,4.62,AS,1706842228
388,vinh,18.6667,105.6667,297.32,81,86,0.33,VN,1706842228
389,sayalkudi,9.1833,78.45,300.29,77,99,3.68,IN,1706842228
390,cabedelo,-6.9811,-34.8339,299.52,74,8,4.0,BR,1706842229
391,sao raimundo das mangabeiras,-7.0219,-45.4811,298.42,80,100,0.72,BR,1706842229
392,al wafrah,28.6392,47.9306,283.4,59,0,7.0,KW,1706842229
393,dunedin,-45.8742,170.5036,282.48,91,73,8.49,NZ,1706842070
394,lorengau,-2.0226,147.2712,302.41,74,96,4.58,PG,1706842230
395,keren,15.7778,38.4581,287.97,81,11,0.57,ER,1706842231
396,abu qurqas,27.9312,30.8384,283.02,73,44,2.91,EG,1706842231
397,phan rang-thap cham,11.5667,108.9833,302.47,51,70,3.18,VN,1706842232
398,enoch,37.7733,-113.0244,277.29,91,100,6.17,US,1706842232
399,bokoro,12.3807,17.0568,290.3,21,18,4.88,TD,1706842232
400,ramanathapuram,9.3833,78.8333,300.52,76,97,3.73,IN,1706842233
401,sao paulo de olivenca,-3.3783,-68.8725,296.89,99,100,1.06,BR,1706842233
402,champerico,14.3,-91.9167,299.52,76,4,3.06,GT,1706842233
403,ilula,-7.6766,36.0366,289.21,96,99,1.37,TZ,1706842234
404,tavda,58.0425,65.2726,252.98,100,100,1.79,RU,1706842234
405,pascagoula,30.3658,-88.5561,286.17,89,0,0.0,US,1706842234
406,joshimath,30.5667,79.5667,274.07,60,2,2.7,IN,1706842235
407,arvayheer,46.2639,102.775,259.39,66,1,1.83,MN,1706842235
408,jean-rabel,19.8533,-73.1917,294.95,69,100,4.63,HT,1706842235
409,tamanrasset,22.785,5.5228,282.1,20,0,2.06,DZ,1706842236
410,ilha de mocambique,-15.0342,40.7358,298.0,89,35,3.75,MZ,1706842236
411,tateyama,34.9833,139.8667,280.98,74,100,6.2,JP,1706842236
412,puerto maldonado,-12.6,-69.1833,297.0,94,100,0.97,PE,1706842237
413,ironwood,46.4547,-90.171,270.27,86,100,3.09,US,1706842024
414,sorong,-0.8833,131.25,301.13,82,96,3.83,ID,1706841971
415,hammerfest,70.6634,23.6821,272.4,64,40,10.29,NO,1706842238
416,moberly,39.4184,-92.4382,285.14,68,75,0.45,US,1706842238
417,san patricio,28.017,-97.5169,293.06,84,18,4.62,US,1706842238
418,freetown,8.484,-13.2299,298.99,94,40,1.54,SL,1706842239
419,brownwood,31.7093,-98.9912,290.77,77,40,3.6,US,1706842239
420,mabaruma,8.2,-59.7833,296.14,83,58,1.55,GY,1706842240
421,veraval,20.9,70.3667,294.49,75,1,2.56,IN,1706842240
422,khorinsk,52.1657,109.7726,247.21,94,64,0.6,RU,1706842240
423,pathein,16.7833,94.7333,301.02,35,53,3.28,MM,1706842241
424,i-n-salah,27.1935,2.4607,284.85,34,0,6.47,DZ,1706842241
425,aromashevo,56.8602,68.6375,246.59,100,100,1.86,RU,1706842241
426,wangaratta,-36.3667,146.3333,303.29,17,0,6.55,AU,1706842242
427,lokhvytsya,50.3678,33.2602,273.55,92,100,6.52,UA,1706842242
428,cascais,38.6979,-9.4215,287.58,79,2,2.24,PT,1706841980
429,guerrero negro,27.9769,-114.0611,291.08,71,43,7.78,MX,1706842243
430,cidade velha,14.9167,-23.6167,295.41,78,20,5.66,CV,1706842243
431,kampung sungai ara,5.327,100.2735,304.1,72,20,4.12,MY,1706842244
432,hotan,37.0997,79.9269,269.46,78,99,1.44,CN,1706842244
433,nilokheri,29.8333,76.9167,284.11,82,0,1.59,IN,1706842244
434,kemijarvi,66.7131,27.4306,268.4,77,100,6.95,FI,1706842245
435,lai chau,22.3997,103.4517,293.6,55,0,1.89,VN,1706842246
436,ariguani,10.25,-74.0,299.91,73,80,1.04,CO,1706842246
437,novopetrovskoye,55.9928,36.4719,270.84,96,100,3.73,RU,1706842247
438,iquique,-20.2208,-70.1431,296.17,73,71,0.53,CL,1706842247
439,al kawa,13.7463,32.4996,289.21,24,46,5.48,SD,1706842248
440,male,4.1748,73.5089,301.12,83,20,3.09,MV,1706842248
441,meximieux,45.9084,5.1953,282.73,96,100,2.64,FR,1706842249
442,sumbawa besar,-8.5,117.4333,305.42,55,58,1.76,ID,1706842249
443,markovo,57.3206,107.0881,249.39,94,36,0.72,RU,1706842250
444,ibotirama,-12.1853,-43.2206,296.1,67,54,0.66,BR,1706842250
445,nabire,-3.3667,135.4833,303.32,67,99,2.64,ID,1706842251
446,grand falls-windsor,48.9332,-55.6649,264.69,95,100,2.7,CA,1706842033
447,angaur state,6.906,134.13,300.62,80,43,5.26,PW,1706842252
448,kapa'a,22.0752,-159.319,299.14,78,100,0.0,US,1706842060
449,obo,5.3998,26.4869,292.69,22,86,2.38,CF,1706842252
450,minas de marcona,-15.2119,-75.1103,292.83,76,94,2.57,PE,1706842253
451,papao,-17.75,-149.55,302.97,77,41,4.71,PF,1706842253
452,suva,-18.1416,178.4415,303.86,70,40,2.57,FJ,1706842254
453,shortandy,51.7006,70.9994,259.94,96,100,3.1,KZ,1706842255
454,illapel,-31.6308,-71.1653,295.19,57,0,1.44,CL,1706842256
455,wewak,-3.5534,143.6268,302.47,76,95,7.03,PG,1706842256
456,brigantine,39.4101,-74.3646,279.26,92,100,1.54,US,1706842257
457,vanino,49.0869,140.2543,257.0,61,69,4.51,RU,1706842257
458,birobidzhan,48.8,132.95,255.95,73,3,0.57,RU,1706842258
459,urangan,-25.3,152.9,303.82,60,6,4.02,AU,1706842258
460,wotho,10.1657,166.0102,299.74,85,22,11.04,MH,1706842258
461,suez,29.9737,32.5263,283.01,80,5,2.45,EG,1706842259
462,wang sai phun,16.3885,100.538,305.83,43,1,1.41,TH,1706842259
463,swakopmund,-22.6833,14.5333,291.62,90,100,2.08,NA,1706842259
464,sechelt,49.4664,-123.7694,285.27,86,100,2.93,CA,1706842260
465,la'ie,21.6477,-157.9253,295.13,94,93,0.45,US,1706842260
466,san jose de jachal,-30.2406,-68.7469,301.24,35,16,3.48,AR,1706842260
467,kourou,5.1552,-52.6478,297.18,83,100,2.4,GF,1706842260
468,ciudad lazaro cardenas,17.9583,-102.2,298.3,82,24,1.02,MX,1706842261
469,bikenibeu village,1.3673,173.1241,305.13,79,75,3.6,KI,1706842261
470,ormara,25.2088,64.6357,295.79,68,59,1.84,PK,1706842261
471,mata-utu,-13.2816,-176.1745,301.4,82,100,6.76,WF,1706842262
472,sumenep,-7.0167,113.8667,303.27,69,100,0.81,ID,1706842262
473,sumusta as sultani,28.9167,30.85,281.84,81,6,2.86,EG,1706842263
474,ilesa,7.6167,4.7333,294.83,52,5,1.08,NG,1706842263
475,mollendo,-17.0231,-72.0147,295.48,83,57,1.72,PE,1706842263
476,khabarovsk,48.4808,135.0928,255.04,55,0,1.0,RU,1706842264
477,miringa,10.7312,12.1463,290.38,34,86,4.2,NG,1706842264
478,driefontein,-27.0177,30.4498,288.51,86,98,0.14,ZA,1706842264
479,illizi,26.4833,8.4667,279.04,36,0,3.65,DZ,1706842265
480,ebon,4.582,168.6964,301.56,79,100,6.82,MH,1706841828
481,massawa,15.6097,39.45,296.52,74,100,5.4,ER,1706842265
482,yenangyaung,20.4667,94.8833,296.4,40,1,0.8,MM,1706842266
483,ca mau,9.1769,105.15,303.5,54,100,3.15,VN,1706842266
484,valente,-11.4122,-39.4619,295.27,87,57,2.94,BR,1706842266
485,palu,-0.8917,119.8707,304.86,61,100,1.84,ID,1706842267
486,mugia,43.1041,-9.2179,283.66,85,64,7.0,ES,1706841826
487,mazyr,52.0495,29.2456,273.64,84,90,7.36,BY,1706842267
488,macapa,0.0389,-51.0664,300.14,78,40,3.09,BR,1706842268
489,sao tome,0.3365,6.7273,300.56,76,80,3.13,ST,1706842268
490,truckee,39.328,-120.1833,276.33,91,75,2.68,US,1706842242
491,anguera,-12.151,-39.2453,295.49,89,99,1.45,BR,1706842269
492,kokpekty,48.75,82.4,262.95,95,100,2.95,KZ,1706842269
493,sretensk,52.2453,117.7093,248.58,88,38,1.12,RU,1706842269
494,ghoti budrukh,19.7167,73.6333,292.16,57,0,1.75,IN,1706842270
495,kyzyl,51.7,94.45,243.16,96,74,0.45,RU,1706842270
496,laguna,38.421,-121.4238,285.88,83,0,1.54,US,1706842271
497,flin flon,54.7682,-101.865,270.97,94,20,3.79,CA,1706842271
498,pervomayskoye,43.919,46.7102,272.56,84,100,3.15,RU,1706842271
499,camamu,-13.9447,-39.1039,295.79,92,20,1.34,BR,1706842272
500,oakdale,44.963,-92.9649,276.12,81,0,3.6,US,1706842272
501,presidente epitacio,-21.7633,-52.1156,298.3,50,1,2.71,BR,1706842272
502,paramirim,-13.4425,-42.2389,294.16,64,48,2.0,BR,1706842273
503,saint-pierre,-21.3393,55.4781,297.97,83,100,9.77,RE,1706842273
504,luau,-10.7073,22.2247,291.49,98,100,1.0,AO,1706842273
505,kamiiso,41.8167,140.65,270.36,74,40,7.72,JP,1706842274
506,mandera,3.9366,41.867,299.21,69,64,4.26,KE,1706842274
507,juba,4.8517,31.5825,299.17,36,100,1.17,SS,1706842274
508,touros,-5.1989,-35.4608,300.07,75,39,5.35,BR,1706842275
509,salinas,36.6777,-121.6555,285.2,87,75,3.6,US,1706842177
510,la ronge,55.1001,-105.2842,275.29,75,0,2.06,CA,1706842275
511,constitucion,-35.3333,-72.4167,289.34,87,0,6.26,CL,1706842276
512,firmat,-33.4594,-61.4832,300.88,36,0,3.0,AR,1706842276
513,terrace heights,46.6062,-120.4398,280.2,93,0,0.45,US,1706842277
514,petropavl,54.8753,69.1628,249.14,77,40,5.0,KZ,1706842277
515,yanam,16.7333,82.2167,298.2,71,87,0.65,IN,1706842278
516,idri,27.5,13.2667,278.04,55,0,1.01,LY,1706842278
517,kargasok,59.0556,80.8572,255.91,98,55,2.24,RU,1706841834
518,boguchany,58.3814,97.4531,246.75,99,94,0.38,RU,1706842279
519,merizo village,13.2658,144.6691,302.46,81,90,10.09,GU,1706842280
520,yermolayevo,52.7167,55.8,264.28,95,100,4.44,RU,1706842280
521,qiqihar,47.3408,123.9672,256.89,68,0,2.96,CN,1706842281
522,honggang,46.4667,124.8667,257.97,61,0,2.86,CN,1706842281
523,quesnel,52.9999,-122.5029,284.43,62,100,3.09,CA,1706842209
524,el amria,35.5244,-1.0158,280.17,90,3,1.89,DZ,1706842282
525,natal,-5.795,-35.2094,298.51,88,40,1.54,BR,1706842243
526,belmonte,-15.8631,-38.8828,297.68,85,10,1.72,BR,1706842283
527,onega,63.9061,38.1404,266.69,96,100,2.39,RU,1706842283
528,san raimundo,14.7647,-90.5956,288.59,91,0,0.59,GT,1706842284
529,shijiang,27.0819,110.7933,276.44,87,100,2.25,CN,1706842285
530,camiri,-20.05,-63.5167,293.27,94,98,1.9,BO,1706842285
531,primero de mayo,-32.2552,-58.4228,300.83,39,0,3.49,AR,1706842286
532,cidreira,-30.1811,-50.2056,296.29,82,0,5.63,BR,1706842286
533,cartersville,34.1651,-84.7999,282.14,76,0,1.54,US,1706842032
534,hasaki,35.7333,140.8333,278.31,69,100,6.02,JP,1706842287
535,zilair,52.2332,57.4392,261.61,97,100,2.17,RU,1706842288
536,taksimo,56.3444,114.8794,248.77,90,100,0.38,RU,1706842288
537,andergrove,-21.0833,149.1833,306.84,66,22,5.15,AU,1706841817
538,baddomalhi,31.9928,74.6683,280.14,86,0,2.21,PK,1706842289
539,pacific grove,36.6177,-121.9166,284.97,89,100,0.89,US,1706842188
540,tumut,-35.3,148.2167,304.32,21,0,4.98,AU,1706842289
541,rumbek,6.802,29.6912,296.16,21,49,2.63,SS,1706842290
542,togur,58.3631,82.8265,253.79,100,68,1.79,RU,1706842290
543,saurimo,-9.6608,20.3916,291.47,98,100,1.78,AO,1706842290
544,harstad,68.799,16.5293,269.9,94,100,8.49,NO,1706841816
545,kavieng,-2.5744,150.7967,301.87,76,95,3.37,PG,1706842291
546,antalaha,-14.9003,50.2788,297.3,86,59,2.07,MG,1706842291
547,kailua-kona,19.6406,-155.9956,300.36,73,40,3.6,US,1706842292
548,newnham,-41.3833,147.1333,295.74,28,12,7.72,AU,1706842292
549,general conesa,-40.1,-64.4333,301.27,44,19,1.0,AR,1706842292
550,inari,68.906,27.0288,270.26,79,93,7.38,FI,1706842293
551,buckeye,33.3703,-112.5838,289.85,74,100,5.14,US,1706842293
552,aljezur,37.3191,-8.8033,285.21,72,13,1.6,PT,1706842293
553,hoemul-li,41.4339,129.67,269.68,54,4,1.6,KP,1706842294
554,nyurba,63.2842,118.3319,248.06,98,85,1.88,RU,1706842294
555,lisakovsk,52.5369,62.4936,260.29,96,98,3.56,KZ,1706842294
556,tannum sands,-23.9504,151.3693,306.9,51,0,5.66,AU,1706842295
557,salinopolis,-0.6136,-47.3561,298.85,91,96,3.98,BR,1706842295
558,timimoun,29.2639,0.231,280.36,45,0,4.12,DZ,1706842295
559,pasni,25.2631,63.471,295.39,80,99,1.87,PK,1706842296
560,tabalosos,-6.35,-76.6833,294.26,95,63,1.17,PE,1706842296
561,sur,22.5667,59.5289,296.89,63,1,7.37,OM,1706841821
562,tocache,-8.1842,-76.5125,295.1,96,65,0.28,PE,1706842297
563,mastic beach,40.7668,-72.8521,279.69,91,100,2.57,US,1706842297
564,cockburn town,21.4612,-71.1419,296.51,58,66,6.26,TC,1706842297
565,madang,-5.2246,145.7966,303.44,74,76,3.19,PG,1706842298
566,moa,20.6569,-74.9403,293.85,66,95,0.89,CU,1706842298
567,shalqar,47.8333,59.6,267.57,91,100,5.93,KZ,1706842298
